timestamp,location_name,requests,drivers,weather,event,base_fare,actual_price_paid
2025-12-09 17:04:40,Tech Park,143,128,Clear,None,119,119.0
2025-11-23 20:14:40,Suburbs,108,102,Foggy,None,140,140.0
2025-12-06 11:55:40,Tech Park,52,42,Foggy,None,135,139.11
2025-11-20 11:44:40,Suburbs,56,48,Clear,None,143,143.0
2025-11-16 03:44:40,Airport,127,102,Rainy,None,134,165.63
2025-12-02 10:32:40,Mall,45,31,Clear,None,106,127.34
2025-11-26 00:12:40,Suburbs,61,45,Clear,None,102,114.69
2025-12-01 08:40:40,City Center,87,54,Foggy,None,113,150.16
2025-11-21 15:42:40,Suburbs,52,59,Foggy,None,114,114.0
2025-11-30 02:43:40,Suburbs,63,48,Clear,None,147,160.23
2025-11-18 23:47:40,City Center,76,87,Foggy,None,147,147.0
2025-11-22 02:12:40,Tech Park,56,47,Clear,None,149,149.0
2025-11-17 08:16:40,Suburbs,57,57,Clear,None,126,126.0
2025-11-16 09:11:40,Suburbs,92,97,Cloudy,Concert,134,134.0
2025-11-30 19:54:40,City Center,220,263,Clear,Festival,101,101.0
2025-11-15 16:13:40,Airport,81,69,Clear,None,147,147.0
2025-11-21 15:39:40,Tech Park,48,43,Clear,None,134,134.0
2025-11-18 20:21:40,Suburbs,74,69,Clear,None,109,109.0
2025-12-09 09:56:40,Mall,53,55,Clear,None,142,142.0
2025-12-01 12:51:40,Suburbs,49,38,Clear,None,117,125.37
2025-12-02 02:30:40,Airport,78,89,Clear,None,118,118.0
2025-12-09 09:52:40,Mall,51,37,Cloudy,None,139,158.84
2025-11-15 17:00:40,Suburbs,135,116,Rainy,None,122,146.4
2025-11-18 03:48:40,City Center,76,54,Foggy,None,123,143.41
2025-11-29 07:36:40,City Center,151,109,Clear,Concert,108,124.01
2025-12-03 05:22:40,Tech Park,81,53,Clear,Concert,101,127.53
2025-12-02 10:29:40,Tech Park,85,52,Clear,None,100,134.77
2025-11-24 19:30:40,City Center,96,93,Clear,None,105,105.0
2025-11-13 11:09:40,City Center,105,83,Rainy,None,122,152.75
2025-11-28 06:26:40,Suburbs,67,37,Rainy,None,134,226.28
2025-12-11 09:57:40,Suburbs,62,29,Rainy,None,108,210.64
2025-11-30 17:16:40,Suburbs,132,86,Rainy,None,100,146.79
2025-11-26 17:26:40,Suburbs,81,53,Clear,None,121,152.78
2025-12-03 02:36:40,Mall,53,36,Clear,None,122,148.57
2025-12-02 19:04:40,City Center,127,106,Clear,None,125,125.0
2025-11-25 01:10:40,Suburbs,66,55,Rainy,None,103,123.6
2025-11-14 07:03:40,City Center,77,57,Clear,None,130,145.69
2025-12-08 20:05:40,Suburbs,71,69,Clear,None,148,148.0
2025-12-04 16:46:40,Airport,100,102,Clear,Conference,127,127.0
2025-11-30 21:26:40,City Center,131,111,Clear,None,106,106.0
2025-11-19 04:38:40,City Center,69,70,Clear,None,149,149.0
2025-12-03 09:00:40,Airport,68,52,Clear,None,138,149.89
2025-12-06 11:11:40,Suburbs,51,51,Clear,None,128,128.0
2025-12-02 04:42:40,Suburbs,73,60,Rainy,None,147,178.36
2025-11-16 06:29:40,Suburbs,66,44,Clear,None,148,183.52
2025-11-18 23:58:40,Airport,82,51,Clear,None,127,168.44
2025-11-22 19:46:40,City Center,140,153,Clear,None,134,134.0
2025-11-21 14:26:40,Airport,74,77,Clear,None,111,111.0
2025-11-25 09:15:40,City Center,70,66,Clear,None,145,145.0
2025-12-06 17:09:40,City Center,153,141,Clear,None,141,141.0
2025-11-16 13:36:40,Suburbs,74,84,Clear,None,100,100.0
2025-11-27 02:04:40,Airport,59,45,Clear,None,124,135.02
2025-11-17 14:29:40,Tech Park,54,61,Cloudy,None,147,147.0
2025-11-27 02:17:40,Suburbs,84,52,Rainy,None,138,211.46
2025-11-23 14:24:40,Suburbs,63,69,Clear,None,125,125.0
2025-12-12 01:43:40,City Center,80,50,Clear,None,142,187.44
2025-12-08 23:30:40,Tech Park,41,48,Foggy,None,147,147.0
2025-11-21 09:28:40,Airport,155,124,Rainy,Festival,124,153.76
2025-11-26 16:26:40,Airport,57,67,Foggy,None,124,124.0
2025-11-26 13:49:40,Suburbs,39,46,Foggy,None,115,115.0
2025-11-24 08:55:40,City Center,93,80,Clear,None,146,146.0
2025-11-17 10:14:40,City Center,85,95,Clear,None,132,132.0
2025-11-29 02:12:40,Airport,128,112,Clear,Conference,108,108.0
2025-11-23 13:55:40,Tech Park,64,75,Foggy,None,127,127.0
2025-11-29 21:13:40,City Center,124,142,Clear,None,124,124.0
2025-11-18 01:22:40,Suburbs,42,43,Clear,None,104,104.0
2025-11-14 06:26:40,Tech Park,43,26,Clear,None,101,137.67
2025-11-12 23:17:40,City Center,84,61,Foggy,None,103,117.59
2025-12-10 13:50:40,Airport,88,54,Clear,None,136,182.74
2025-12-02 02:37:40,Suburbs,45,43,Clear,None,113,113.0
2025-12-11 22:18:40,City Center,80,70,Clear,None,108,108.0
2025-12-04 12:08:40,City Center,88,74,Cloudy,None,145,145.0
2025-12-03 01:20:40,Suburbs,52,45,Clear,None,114,114.0
2025-12-01 04:27:40,Suburbs,53,52,Clear,None,118,118.0
2025-11-19 16:33:40,Mall,44,41,Foggy,None,128,128.0
2025-11-21 05:10:40,Suburbs,93,87,Clear,Festival,117,117.0
2025-11-12 19:19:40,Suburbs,63,56,Clear,None,123,123.0
2025-11-30 16:33:40,Tech Park,51,50,Clear,None,125,125.0
2025-12-09 19:17:40,Suburbs,99,60,Rainy,None,136,212.16
2025-12-02 07:09:40,Tech Park,43,28,Clear,None,114,144.62
2025-11-23 10:10:40,Mall,94,82,Clear,Conference,136,136.0
2025-11-20 17:08:40,Suburbs,68,52,Cloudy,None,148,160.75
2025-12-12 04:30:40,Airport,76,89,Foggy,None,110,110.0
2025-11-20 00:57:40,Tech Park,51,39,Clear,None,105,114.05
2025-11-20 20:01:40,Tech Park,116,97,Foggy,Concert,141,141.0
2025-11-15 19:28:40,City Center,117,84,Cloudy,None,135,155.83
2025-12-08 11:05:40,City Center,181,166,Rainy,Conference,111,133.2
2025-12-07 18:26:40,City Center,149,165,Clear,None,111,111.0
2025-11-27 17:31:40,Tech Park,159,107,Clear,None,142,174.49
2025-11-20 04:12:40,Tech Park,49,34,Clear,None,111,132.42
2025-12-04 16:26:40,Tech Park,80,55,Clear,Conference,106,127.59
2025-11-17 23:28:40,City Center,68,48,Clear,None,113,132.59
2025-12-09 20:37:40,Tech Park,95,113,Clear,None,125,125.0
2025-12-06 21:14:40,City Center,225,154,Cloudy,Conference,140,169.24
2025-12-06 15:25:40,City Center,92,78,Clear,None,108,108.0
2025-11-25 20:14:40,Airport,98,76,Clear,None,101,108.23
2025-11-28 20:20:40,Suburbs,65,46,Clear,None,102,119.38
2025-11-21 17:37:40,Tech Park,204,130,Rainy,None,135,201.88
2025-12-07 18:24:40,Tech Park,409,337,Rainy,Concert,148,179.22
2025-12-03 23:53:40,Tech Park,85,45,Rainy,None,102,178.61
2025-12-08 08:08:40,City Center,82,67,Cloudy,None,109,111.08
2025-11-19 21:18:40,Suburbs,66,71,Clear,None,105,105.0
2025-11-20 04:39:40,City Center,69,81,Foggy,None,142,142.0
2025-12-07 10:48:40,Suburbs,59,65,Clear,None,119,119.0
2025-11-24 00:42:40,City Center,80,58,Clear,None,117,133.78
2025-12-10 13:55:40,City Center,116,68,Rainy,None,138,221.45
2025-11-19 23:39:40,City Center,66,65,Cloudy,None,116,116.0
2025-11-12 15:15:40,Tech Park,75,37,Rainy,None,122,227.12
2025-11-29 19:49:40,Tech Park,252,208,Rainy,None,148,178.97
2025-11-25 08:27:40,Tech Park,85,75,Foggy,None,146,146.0
2025-12-07 11:57:40,Suburbs,73,57,Clear,None,131,139.46
2025-11-23 15:43:40,Suburbs,101,92,Rainy,None,113,135.6
2025-12-05 15:59:40,Suburbs,58,59,Clear,None,136,136.0
2025-12-06 02:19:40,City Center,77,90,Cloudy,None,100,100.0
2025-11-17 09:48:40,Airport,69,71,Clear,None,147,147.0
2025-12-05 20:49:40,Mall,85,52,Clear,None,141,190.02
2025-12-01 10:50:40,City Center,73,57,Cloudy,None,127,135.2
2025-12-02 10:04:40,City Center,75,56,Clear,None,109,121.15
2025-11-26 20:12:40,Suburbs,74,81,Clear,None,109,109.0
2025-12-07 01:46:40,City Center,82,50,Cloudy,None,117,158.18
2025-11-28 11:29:40,Suburbs,49,38,Clear,None,140,150.02
2025-11-23 07:30:40,City Center,98,68,Clear,None,147,175.36
2025-11-16 00:13:40,Mall,50,50,Foggy,None,141,141.0
2025-12-05 19:48:40,City Center,164,84,Rainy,None,149,268.48
2025-11-27 23:14:40,City Center,72,69,Foggy,None,106,106.0
2025-11-17 07:01:40,Suburbs,111,84,Rainy,Conference,101,131.01
2025-11-27 17:33:40,Mall,88,51,Rainy,None,130,210.65
2025-12-01 05:08:40,Airport,134,112,Cloudy,Festival,127,127.0
2025-11-26 23:09:40,Suburbs,56,60,Clear,None,136,136.0
2025-12-07 14:34:40,Tech Park,59,69,Clear,None,118,118.0
2025-12-09 13:37:40,Airport,79,69,Clear,None,107,107.0
2025-11-30 03:52:40,Suburbs,97,86,Rainy,None,144,172.8
2025-11-30 13:25:40,City Center,84,55,Clear,None,117,147.63
2025-12-05 06:10:40,Tech Park,79,75,Rainy,None,122,146.4
2025-12-02 18:08:40,Airport,100,93,Clear,None,141,141.0
2025-12-06 13:53:40,City Center,93,95,Clear,None,108,108.0
2025-11-14 02:05:40,Mall,54,60,Clear,None,110,110.0
2025-11-30 03:13:40,Mall,55,58,Clear,None,135,135.0
2025-11-15 16:50:40,Tech Park,58,56,Clear,None,148,148.0
2025-11-26 21:56:40,Tech Park,79,53,Clear,None,146,179.94
2025-11-15 07:06:40,Tech Park,98,80,Rainy,None,116,141.52
2025-12-08 15:00:40,Tech Park,48,36,Clear,None,128,141.65
2025-11-27 05:38:40,City Center,91,65,Clear,None,139,161.24
2025-11-22 04:20:40,Tech Park,63,55,Clear,None,110,110.0
2025-11-17 02:58:40,City Center,77,83,Clear,None,135,135.0
2025-11-29 11:55:40,City Center,86,68,Clear,None,121,127.26
2025-11-30 02:39:40,Tech Park,89,69,Rainy,None,135,171.7
2025-11-13 11:30:40,City Center,65,54,Clear,None,117,117.35
2025-11-21 12:48:40,Suburbs,40,47,Clear,None,114,114.0
2025-11-18 19:22:40,City Center,125,143,Clear,None,105,105.0
2025-11-21 20:44:40,Suburbs,67,40,Clear,None,108,149.04
2025-12-02 20:26:40,Tech Park,109,63,Rainy,None,128,207.89
2025-11-26 15:23:40,Suburbs,45,42,Clear,None,126,126.0
2025-11-22 10:37:40,Mall,68,71,Clear,None,114,114.0
2025-11-18 10:17:40,Suburbs,54,45,Clear,None,108,108.0
2025-12-06 23:39:40,Suburbs,53,52,Cloudy,None,135,135.0
2025-11-19 04:24:40,Suburbs,66,49,Clear,None,146,163.16
2025-12-10 13:19:40,Suburbs,46,29,Foggy,None,102,133.51
2025-11-25 01:41:40,Suburbs,46,44,Foggy,None,141,141.0
2025-11-21 14:57:40,City Center,85,79,Clear,None,144,144.0
2025-11-28 14:12:40,Tech Park,44,36,Clear,None,143,145.54
2025-12-03 15:28:40,Airport,94,103,Cloudy,None,124,124.0
2025-11-14 09:43:40,City Center,80,76,Clear,None,129,129.0
2025-11-17 02:46:40,Airport,79,48,Cloudy,None,116,157.37
2025-12-08 18:30:40,Suburbs,69,56,Clear,None,125,128.21
2025-11-30 09:14:40,Mall,58,49,Clear,None,136,136.0
2025-12-12 02:36:40,City Center,84,85,Cloudy,None,142,142.0
2025-11-13 15:47:40,Tech Park,42,49,Foggy,None,101,101.0
2025-11-19 19:29:40,Suburbs,102,78,Rainy,None,135,173.63
2025-12-06 02:55:40,Mall,46,36,Clear,None,133,141.28
2025-12-08 01:43:40,Suburbs,38,37,Clear,None,130,130.0
2025-11-29 20:30:40,Mall,117,96,Rainy,None,147,178.61
2025-12-05 03:19:40,Mall,78,46,Rainy,None,107,170.83
2025-11-29 07:27:40,Suburbs,53,32,Clear,None,116,158.34
2025-11-26 22:06:40,Airport,75,83,Clear,None,107,107.0
2025-11-25 13:57:40,Mall,41,36,Clear,None,144,144.0
2025-12-05 04:20:40,City Center,76,73,Foggy,None,105,105.0
2025-12-06 14:04:40,Tech Park,70,80,Clear,None,147,147.0
2025-12-07 06:23:40,Tech Park,79,38,Rainy,None,112,213.15
2025-12-11 00:57:40,City Center,81,92,Clear,None,114,114.0
2025-11-18 11:54:40,Airport,70,81,Cloudy,None,133,133.0
2025-12-12 03:09:40,Suburbs,66,52,Rainy,None,138,173.24
2025-11-30 10:18:40,Tech Park,117,115,Clear,None,110,110.0
2025-12-09 23:03:40,Mall,50,43,Clear,None,122,122.0
2025-12-08 08:22:40,Airport,74,84,Clear,None,124,124.0
2025-11-26 05:43:40,Suburbs,54,59,Cloudy,None,122,122.0
2025-12-08 14:32:40,Airport,73,54,Clear,None,135,151.4
2025-11-12 21:59:40,Airport,100,106,Foggy,None,109,109.0
2025-11-20 22:08:40,Tech Park,48,56,Cloudy,None,112,112.0
2025-11-20 23:35:40,Suburbs,68,40,Rainy,None,140,224.0
2025-11-15 09:25:40,Airport,88,67,Foggy,None,107,116.71
2025-12-09 01:36:40,Airport,64,75,Clear,None,141,141.0
2025-11-27 19:49:40,Mall,68,47,Clear,None,126,150.88
2025-12-10 09:01:40,Airport,88,76,Clear,None,108,108.0
2025-12-09 11:08:40,City Center,121,101,Rainy,None,141,169.2
2025-11-26 19:40:40,City Center,131,90,Clear,None,136,163.8
2025-12-11 19:42:40,City Center,128,140,Clear,None,110,110.0
2025-11-21 10:33:40,Suburbs,71,36,Rainy,None,116,210.86
2025-11-27 03:33:40,Tech Park,47,47,Foggy,None,149,149.0
2025-11-16 01:08:40,City Center,141,125,Rainy,None,136,163.2
2025-12-03 12:36:40,City Center,106,51,Rainy,None,108,205.5
2025-11-13 07:13:40,Suburbs,74,57,Rainy,None,123,157.27
2025-11-20 06:29:40,Suburbs,56,62,Clear,None,135,135.0
2025-11-22 12:19:40,Suburbs,72,45,Foggy,None,120,158.4
2025-11-15 22:11:40,Mall,72,75,Clear,None,112,112.0
2025-11-20 20:39:40,City Center,110,101,Clear,None,114,114.0
2025-12-06 19:32:40,Tech Park,201,236,Clear,None,119,119.0
2025-11-26 20:18:40,Mall,80,51,Clear,None,110,142.44
2025-11-30 19:22:40,Airport,134,113,Clear,None,107,107.0
2025-12-03 11:07:40,Airport,70,63,Clear,None,115,115.0
2025-11-21 12:23:40,Suburbs,47,50,Clear,None,127,127.0
2025-11-16 15:31:40,Suburbs,59,41,Clear,None,115,136.99
2025-12-06 03:23:40,Tech Park,95,103,Foggy,Conference,101,101.0
2025-12-01 23:55:40,Tech Park,50,41,Clear,None,142,144.22
2025-12-02 02:09:40,Suburbs,46,37,Clear,None,119,123.12
2025-11-20 08:10:40,City Center,82,92,Clear,None,120,120.0
2025-11-14 08:19:40,Suburbs,54,48,Rainy,None,122,146.4
2025-11-27 07:28:40,Airport,81,91,Clear,None,105,105.0
2025-12-04 06:10:40,Tech Park,63,57,Rainy,None,117,140.4
2025-11-17 21:20:40,Suburbs,72,82,Cloudy,None,133,133.0
2025-11-22 04:09:40,Suburbs,55,56,Cloudy,None,112,112.0
2025-11-15 11:38:40,City Center,136,79,Rainy,None,138,223.18
2025-11-19 15:01:40,City Center,128,140,Clear,Sports,115,115.0
2025-11-16 07:21:40,Suburbs,86,65,Rainy,None,128,166.2
2025-11-19 22:53:40,Suburbs,41,30,Cloudy,None,102,115.6
2025-11-22 13:08:40,Tech Park,82,42,Rainy,None,109,196.41
2025-11-13 19:59:40,Suburbs,67,77,Cloudy,None,106,106.0
2025-12-02 22:43:40,City Center,78,76,Clear,None,130,130.0
2025-11-12 20:43:40,Suburbs,80,55,Foggy,None,131,157.68
2025-11-14 05:26:40,City Center,99,78,Clear,None,104,109.76
2025-11-13 23:44:40,Tech Park,47,34,Foggy,None,117,134.07
2025-12-05 21:41:40,City Center,110,82,Cloudy,None,119,132.47
2025-11-27 06:21:40,Suburbs,56,37,Foggy,None,132,165.11
2025-12-02 16:38:40,Airport,62,40,Foggy,None,124,158.72
2025-11-28 10:05:40,Suburbs,88,87,Clear,Conference,121,121.0
2025-12-05 14:48:40,City Center,99,66,Clear,None,111,137.64
2025-11-26 04:32:40,Suburbs,46,38,Clear,None,109,109.92
2025-11-15 05:57:40,Suburbs,55,39,Foggy,None,124,144.86
2025-12-06 18:08:40,Mall,99,82,Clear,None,132,132.77
2025-12-02 18:08:40,Suburbs,71,50,Clear,None,117,137.59
2025-12-10 11:47:40,Suburbs,45,45,Clear,None,110,110.0
2025-11-13 09:41:40,Mall,58,66,Clear,None,137,137.0
2025-11-28 17:12:40,City Center,124,139,Clear,None,107,107.0
2025-11-12 20:03:40,City Center,126,150,Foggy,None,115,115.0
2025-12-10 15:22:40,Airport,107,75,Clear,Concert,135,159.48
2025-11-20 19:30:40,Mall,72,63,Cloudy,None,108,108.0
2025-11-30 05:29:40,Mall,61,53,Clear,None,107,107.0
2025-12-09 07:12:40,City Center,76,48,Clear,None,102,133.28
2025-12-06 01:01:40,City Center,102,101,Cloudy,None,123,123.0
2025-12-10 22:34:40,City Center,70,70,Clear,None,106,106.0
2025-11-13 14:08:40,Airport,58,48,Foggy,None,129,129.86
2025-11-25 03:33:40,City Center,78,54,Clear,None,109,130.32
2025-11-17 07:27:40,Airport,82,70,Clear,None,144,144.0
2025-11-19 13:13:40,Airport,69,48,Clear,None,110,130.9
2025-11-16 02:22:40,City Center,100,65,Clear,None,107,135.97
2025-12-03 15:18:40,Suburbs,46,40,Clear,None,133,133.0
2025-12-06 23:04:40,Tech Park,67,58,Foggy,None,127,127.0
2025-11-30 07:42:40,Tech Park,90,80,Cloudy,Conference,104,104.0
2025-11-28 02:21:40,Mall,60,51,Foggy,None,133,133.0
2025-11-17 21:42:40,Mall,72,77,Clear,None,140,140.0
2025-11-23 13:03:40,Tech Park,104,120,Clear,Conference,134,134.0
2025-12-03 17:02:40,Tech Park,162,125,Clear,None,102,109.83
2025-12-08 14:50:40,Mall,49,55,Clear,None,129,129.0
2025-11-25 05:19:40,Suburbs,46,28,Clear,None,108,146.26
2025-11-28 05:53:40,Suburbs,60,37,Clear,None,107,143.09
2025-11-27 17:06:40,Suburbs,121,87,Rainy,None,134,181.25
2025-11-13 12:45:40,City Center,78,88,Clear,None,126,126.0
2025-11-26 23:08:40,Tech Park,50,47,Foggy,None,132,132.0
2025-12-02 05:55:40,Suburbs,67,55,Clear,None,132,133.92
2025-12-07 19:01:40,Airport,119,99,Cloudy,None,103,103.17
2025-12-09 17:02:40,City Center,183,151,Rainy,None,138,166.92
2025-12-09 11:32:40,Mall,52,50,Clear,None,122,122.0
2025-12-11 03:36:40,Suburbs,70,64,Rainy,None,108,129.6
2025-12-10 14:09:40,Airport,81,78,Foggy,None,146,146.0
2025-11-13 08:01:40,City Center,138,114,Clear,Sports,134,135.13
2025-11-21 13:24:40,Suburbs,49,49,Foggy,None,148,148.0
2025-12-04 13:59:40,Airport,53,32,Cloudy,None,122,166.53
2025-11-15 17:49:40,Suburbs,82,64,Clear,None,109,116.08
2025-11-25 22:56:40,Mall,51,44,Clear,None,100,100.0
2025-11-28 23:35:40,City Center,65,74,Clear,None,134,134.0
2025-11-30 15:30:40,City Center,110,113,Clear,None,143,143.0
2025-12-06 14:23:40,Suburbs,67,43,Clear,None,103,132.51
2025-12-02 18:13:40,Tech Park,201,148,Rainy,None,111,147.24
2025-11-30 01:43:40,City Center,108,114,Clear,None,149,149.0
2025-11-27 10:33:40,Tech Park,110,121,Clear,None,149,149.0
2025-11-18 21:03:40,Suburbs,83,61,Clear,None,132,148.97
2025-11-23 21:43:40,Mall,100,91,Foggy,None,129,129.0
2025-12-03 08:33:40,Tech Park,93,82,Clear,None,133,133.0
2025-11-17 23:14:40,Suburbs,86,71,Rainy,None,135,163.22
2025-11-24 07:17:40,Tech Park,70,66,Clear,Conference,149,149.0
2025-12-01 11:17:40,Airport,83,58,Clear,None,148,175.35
2025-11-17 16:47:40,Tech Park,95,76,Rainy,Conference,137,169.88
2025-11-29 01:26:40,Mall,57,41,Clear,None,130,149.79
2025-12-04 11:24:40,City Center,82,84,Clear,None,130,130.0
2025-12-04 16:58:40,Tech Park,49,44,Foggy,None,124,124.0
2025-12-03 19:42:40,Suburbs,68,48,Clear,None,131,153.71
2025-12-09 04:56:40,City Center,77,53,Clear,None,133,159.9
2025-11-30 13:47:40,Suburbs,86,57,Rainy,None,104,150.49
2025-11-29 16:28:40,Airport,123,99,Clear,Concert,135,139.58
2025-11-26 13:10:40,City Center,190,156,Rainy,Sports,146,177.3
2025-12-11 20:00:40,Tech Park,155,148,Rainy,Concert,133,159.6
2025-11-21 04:32:40,Tech Park,54,33,Clear,None,111,149.75
2025-12-03 07:21:40,Mall,110,76,Rainy,Concert,132,184.52
2025-11-18 09:58:40,City Center,70,53,Cloudy,None,121,132.69
2025-12-11 22:27:40,Airport,79,93,Cloudy,None,132,132.0
2025-11-15 12:29:40,Tech Park,81,42,Rainy,None,148,263.86
2025-11-19 03:46:40,City Center,72,47,Cloudy,None,104,131.62
2025-11-29 01:08:40,Airport,85,98,Clear,None,110,110.0
2025-12-05 06:19:40,City Center,75,57,Clear,None,122,133.3
2025-12-10 18:48:40,Suburbs,70,46,Clear,None,127,159.69
2025-11-18 17:01:40,Suburbs,78,50,Clear,None,105,135.24
2025-12-02 08:28:40,Tech Park,103,82,Clear,None,144,150.46
2025-11-13 09:04:40,Mall,83,76,Cloudy,Conference,146,146.0
2025-11-23 18:58:40,Tech Park,173,120,Clear,None,134,159.91
2025-11-27 13:10:40,City Center,82,90,Clear,None,111,111.0
2025-11-14 17:59:40,City Center,176,98,Rainy,None,114,191.15
2025-11-16 05:33:40,Suburbs,51,52,Clear,None,133,133.0
2025-12-06 15:28:40,Suburbs,71,52,Clear,None,140,158.52
2025-11-17 06:04:40,Airport,71,54,Clear,None,137,149.58
2025-12-08 21:49:40,Tech Park,82,78,Rainy,None,127,152.4
2025-11-13 17:26:40,City Center,195,217,Foggy,Festival,149,149.0
2025-11-14 22:51:40,Mall,74,39,Rainy,None,103,181.07
2025-12-01 00:48:40,Tech Park,44,30,Clear,None,118,143.17
2025-11-30 16:08:40,City Center,84,79,Foggy,None,101,101.0
2025-12-10 17:07:40,Suburbs,69,58,Clear,None,122,122.0
2025-12-05 09:52:40,City Center,105,56,Rainy,None,123,214.02
2025-11-27 19:13:40,Suburbs,76,74,Clear,None,102,102.0
2025-12-09 18:59:40,Tech Park,144,168,Clear,None,140,140.0
2025-12-03 19:44:40,City Center,141,121,Clear,None,118,118.0
2025-11-28 22:03:40,Tech Park,69,46,Rainy,None,114,164.16
2025-12-04 00:59:40,Tech Park,54,58,Clear,None,144,144.0
2025-11-24 16:15:40,Mall,51,31,Clear,None,123,166.8
2025-11-23 18:51:40,Tech Park,192,147,Cloudy,None,133,144.29
2025-12-11 11:13:40,City Center,83,53,Clear,None,141,182.29
2025-12-10 12:57:40,Suburbs,63,32,Rainy,None,140,254.1
2025-11-15 19:35:40,City Center,144,172,Clear,None,132,132.0
2025-11-26 14:23:40,City Center,69,68,Clear,None,106,106.0
2025-12-09 10:07:40,City Center,72,83,Clear,None,143,143.0
2025-11-28 16:20:40,Suburbs,56,43,Clear,None,125,135.23
2025-11-14 02:43:40,City Center,83,98,Clear,None,148,148.0
2025-12-11 03:25:40,City Center,192,106,Rainy,Festival,124,209.44
2025-11-30 01:29:40,Airport,83,71,Foggy,None,134,134.0
2025-11-16 09:05:40,City Center,97,88,Cloudy,None,137,137.0
2025-12-05 15:13:40,City Center,82,93,Clear,None,109,109.0
2025-11-20 10:18:40,City Center,104,68,Rainy,None,124,181.48
2025-11-24 06:48:40,Airport,100,71,Clear,Concert,121,141.18
2025-12-11 14:24:40,Suburbs,77,52,Rainy,None,105,149.58
2025-11-28 07:17:40,Suburbs,75,59,Rainy,None,131,164.66
2025-11-22 22:52:40,Suburbs,58,41,Clear,None,135,158.18
2025-11-27 07:30:40,Airport,86,57,Foggy,None,107,133.43
2025-11-27 09:17:40,Suburbs,80,53,Foggy,Concert,122,152.2
2025-11-12 16:46:40,City Center,87,57,Clear,None,146,184.11
2025-11-15 22:09:40,Tech Park,108,84,Foggy,Conference,143,152.81
2025-11-19 02:35:40,Suburbs,77,55,Rainy,None,104,141.44
2025-12-07 16:49:40,City Center,161,118,Rainy,None,106,141.14
2025-12-02 20:20:40,City Center,123,90,Clear,None,112,126.93
2025-11-18 08:52:40,Suburbs,51,32,Clear,None,116,152.54
2025-11-28 01:05:40,City Center,59,38,Clear,None,122,156.42
2025-12-04 16:12:40,Tech Park,47,28,Clear,None,135,186.69
2025-12-08 06:40:40,City Center,76,61,Cloudy,None,141,146.18
2025-11-16 06:21:40,City Center,91,108,Foggy,None,135,135.0
2025-11-22 20:10:40,Suburbs,82,83,Foggy,None,120,120.0
2025-11-25 07:50:40,Suburbs,53,51,Clear,None,138,138.0
2025-12-03 16:55:40,City Center,61,61,Clear,None,135,135.0
2025-11-28 14:59:40,Tech Park,48,57,Clear,None,110,110.0
2025-11-23 18:05:40,Tech Park,191,114,Cloudy,None,124,171.16
2025-11-27 23:02:40,City Center,111,72,Rainy,None,128,188.59
2025-11-19 05:26:40,Tech Park,45,41,Clear,None,138,138.0
2025-11-13 06:05:40,Suburbs,51,55,Foggy,None,143,143.0
2025-11-18 16:31:40,Suburbs,41,46,Cloudy,None,116,116.0
2025-11-15 03:38:40,Suburbs,63,44,Clear,None,148,175.45
2025-11-13 11:25:40,Suburbs,74,58,Rainy,None,121,152.54
2025-11-24 20:47:40,City Center,133,110,Clear,None,105,105.76
2025-11-23 09:51:40,Airport,83,50,Clear,None,142,194.26
2025-11-30 15:38:40,Airport,79,48,Clear,None,144,195.36
2025-11-30 00:02:40,City Center,135,116,Rainy,None,115,138.0
2025-12-10 17:47:40,City Center,122,93,Clear,None,144,156.88
2025-11-21 15:44:40,Suburbs,58,65,Clear,None,101,101.0
2025-11-18 17:55:40,Mall,68,45,Clear,None,140,174.84
2025-11-21 12:13:40,City Center,73,60,Clear,None,115,116.53
2025-12-09 10:24:40,Mall,53,45,Clear,None,119,119.0
2025-11-28 07:42:40,Airport,119,59,Rainy,None,144,266.91
2025-12-03 21:05:40,City Center,182,169,Clear,Conference,144,144.0
2025-12-03 16:58:40,Suburbs,110,66,Rainy,Sports,102,160.48
2025-12-02 13:07:40,Suburbs,61,52,Rainy,None,148,177.6
2025-12-09 06:08:40,City Center,74,61,Clear,None,148,149.55
2025-11-25 16:50:40,Tech Park,49,40,Cloudy,None,127,129.54
2025-11-23 03:49:40,City Center,106,124,Clear,None,121,121.0
2025-11-17 11:37:40,Suburbs,41,25,Clear,None,100,135.2
2025-11-27 03:32:40,Mall,68,53,Clear,None,136,145.03
2025-11-14 01:42:40,Suburbs,89,76,Rainy,None,119,142.8
2025-11-16 16:06:40,Mall,91,76,Rainy,None,114,136.8
2025-12-04 13:14:40,Suburbs,66,56,Rainy,None,145,174.0
2025-11-16 06:59:40,City Center,102,96,Clear,None,124,124.0
2025-11-16 21:24:40,City Center,136,126,Clear,None,145,145.0
2025-12-08 13:13:40,Mall,42,28,Clear,None,120,148.8
2025-11-27 09:28:40,City Center,66,54,Clear,None,122,124.17
2025-11-17 21:27:40,Tech Park,76,45,Foggy,None,104,144.68
2025-12-06 01:59:40,Suburbs,78,53,Cloudy,None,126,153.39
2025-12-02 14:03:40,Tech Park,52,46,Clear,None,103,103.0
2025-11-21 15:28:40,City Center,76,71,Clear,None,136,136.0
2025-12-04 12:53:40,Suburbs,51,43,Clear,None,101,101.0
