timestamp,city,location_name,latitude,longitude,requests,drivers,weather,event,base_fare,actual_price_paid
2025-10-24 14:43:41,Bangalore,Electronic City,12.846467223850864,77.67243074273607,64,39,Clear,None,370.78,423.07
2025-11-27 01:17:41,Bangalore,Koramangala,12.932923535627149,77.62358561922247,106,46,Monsoon Rain,None,118.99,274.2
2025-11-12 00:57:41,Delhi,IGI Airport,28.55811717171158,77.09958597205556,62,33,Clear,None,104.72,144.38
2025-11-16 21:05:41,Mumbai,Juhu Beach,19.098082539663302,72.83477050048839,127,128,Clear,None,262.19,262.19
2025-11-02 21:12:41,Mumbai,CSMT,18.93677704143056,72.83716096421776,132,127,Clear,None,227.68,227.68
2025-10-27 01:59:41,Bangalore,MG Road,12.961323210419614,77.60733494002406,64,53,Clear,None,169.92,169.92
2025-11-15 14:36:41,Delhi,IGI Airport,28.55032118574523,77.10796580284313,76,78,Clear,None,218.03,218.03
2025-10-15 10:41:41,Delhi,IGI Airport,28.55039654413685,77.11502888758655,65,39,Clear,None,253.43,295.67
2025-10-21 22:18:41,Delhi,Saket,28.520240983218326,77.22445956198335,55,50,Clear,None,339.5,339.5
2025-12-10 17:23:41,Mumbai,Juhu Beach,19.093398332047737,72.8253131771475,71,45,Smog/Haze,None,219.24,236.29
2025-12-01 03:35:41,Mumbai,Bandra Kurla Complex,19.06632693441458,72.87499454177149,65,43,Clear,None,270.26,273.4
2025-10-18 20:56:41,Mumbai,Andheri,19.112581366608392,72.87555249695932,108,112,Smog/Haze,None,178.94,178.94
2025-11-22 09:15:41,Delhi,Noida Sector 18,28.567868533231024,77.3282099704283,79,72,Clear,None,204.74,204.74
2025-12-07 16:56:41,Bangalore,Koramangala,12.935795038277467,77.62871082877417,144,46,Monsoon Rain,None,168.28,526.8
2025-10-14 12:28:41,Mumbai,CSMT,18.937323115108285,72.83755248341782,98,41,Monsoon Rain,None,355.08,848.72
2025-11-03 16:08:41,Mumbai,Juhu Beach,19.098272332358146,72.82412975033255,113,54,Monsoon Rain,Office Rush,353.4,739.53
2025-11-19 09:00:41,Bangalore,Electronic City,12.834939671984735,77.68349191976952,259,161,Monsoon Rain,IPL Match,385.84,929.37
2025-11-06 19:09:41,Mumbai,CSMT,18.938135510372607,72.83710367779474,107,77,Clear,None,302.37,302.37
2025-12-07 12:53:41,Bangalore,Indiranagar,12.972099017376907,77.63964435925048,76,80,Clear,None,215.72,215.72
2025-11-03 16:36:41,Mumbai,Bandra Kurla Complex,19.066170424724376,72.87749461470663,60,35,Clear,None,158.59,192.57
2025-11-14 04:39:41,Delhi,Connaught Place,28.628346634490963,77.22875770780496,130,78,Monsoon Rain,Office Rush,219.39,365.66
2025-12-08 05:31:41,Delhi,Saket,28.51909277936517,77.22008351805806,69,64,Clear,Office Rush,136.15,136.15
2025-10-21 10:38:41,Delhi,Saket,28.524091921510806,77.21551047187666,57,46,Humid,None,198.54,198.54
2025-11-08 10:24:41,Delhi,Connaught Place,28.625679742645055,77.22683841468317,155,76,Monsoon Rain,None,121.02,246.81
2025-11-05 01:58:41,Delhi,Connaught Place,28.636442248028192,77.22251206139265,51,35,Clear,IPL Match,104.69,188.44
2025-11-23 16:47:41,Delhi,Noida Sector 18,28.567864090849596,77.32780744055319,85,42,Smog/Haze,Office Rush,341.45,520.31
2025-10-17 00:56:41,Bangalore,Koramangala,12.92617511332475,77.62185674319416,103,43,Monsoon Rain,None,182.74,437.72
2025-10-29 23:26:41,Delhi,IGI Airport,28.553096636808178,77.10236375888977,45,34,Clear,None,277.36,277.36
2025-10-28 05:07:41,Mumbai,Bandra Kurla Complex,19.067734590609156,72.8672087642041,53,46,Clear,None,211.56,211.56
2025-10-23 22:35:41,Delhi,Gurgaon Cyber Hub,28.489944437559373,77.0896113311179,157,71,Clear,Diwali Rush,294.49,503.95
2025-11-02 23:57:41,Delhi,Connaught Place,28.62874765829674,77.20857365552286,149,116,Clear,IPL Match,136.46,245.62
2025-11-01 19:35:41,Mumbai,Juhu Beach,19.08849506029427,72.82266573945964,111,102,Clear,None,194.27,194.27
2025-11-30 16:49:41,Delhi,Connaught Place,28.63247271045073,77.21856019736506,77,45,Humid,None,269.07,325.88
2025-12-09 03:38:41,Bangalore,Whitefield,12.963766077403069,77.74570787286002,62,36,Clear,None,192.1,234.79
2025-11-21 18:49:41,Bangalore,Indiranagar,12.97445300511939,77.63915675042249,88,58,Clear,None,100.43,102.17
2025-12-11 22:25:41,Mumbai,CSMT,18.937402653293287,72.83498629651511,54,28,Clear,None,280.83,401.19
2025-10-17 07:18:41,Bangalore,Indiranagar,12.969323930419,77.63870624681924,118,39,Monsoon Rain,None,213.23,645.15
2025-11-04 08:56:41,Delhi,Noida Sector 18,28.570211396912185,77.33304208859664,56,57,Clear,None,295.88,295.88
2025-12-10 02:11:41,Bangalore,MG Road,12.977727970879295,77.59717231385432,50,29,Clear,None,191.33,234.21
2025-11-20 23:36:41,Delhi,Noida Sector 18,28.563303947184174,77.33273482539384,116,66,Monsoon Rain,None,108.62,190.92
2025-11-20 22:37:41,Delhi,IGI Airport,28.544364730756026,77.09610378334776,66,62,Clear,None,261.65,261.65
2025-10-25 20:50:41,Mumbai,Juhu Beach,19.100173450788734,72.82046561331178,457,261,Monsoon Rain,IPL Match,264.52,674.79
2025-10-15 02:29:41,Bangalore,Electronic City,12.836429644391862,77.67435344048278,63,55,Clear,None,212.46,212.46
2025-11-02 16:59:41,Bangalore,MG Road,12.976515695735973,77.59482660642193,59,60,Humid,None,380.04,380.04
2025-10-31 04:25:41,Delhi,Noida Sector 18,28.5728589138998,77.32938144735245,57,49,Clear,None,336.8,336.8
2025-11-09 23:58:41,Bangalore,MG Road,12.970986906842318,77.59829630188104,66,50,Clear,None,195.11,195.11
2025-10-17 20:12:41,Delhi,Saket,28.52051836466007,77.21820084925999,107,114,Clear,None,113.92,113.92
2025-10-15 10:05:41,Bangalore,MG Road,12.974418923318192,77.60950827141119,104,60,Monsoon Rain,None,198.83,344.64
2025-12-08 18:20:41,Delhi,Saket,28.516075389670757,77.22393424109259,105,115,Clear,None,93.13,93.13
2025-11-28 09:29:41,Bangalore,MG Road,12.979732668742384,77.59476760838476,108,50,Monsoon Rain,None,222.67,480.96
2025-10-27 03:31:41,Mumbai,Juhu Beach,19.10167534281632,72.82737732666713,47,41,Smog/Haze,None,312.14,312.14
2025-11-25 08:27:41,Delhi,Noida Sector 18,28.574428839295184,77.33133488550965,65,53,Clear,None,238.83,238.83
2025-10-16 06:22:41,Bangalore,Indiranagar,12.970869399051718,77.64238846412808,57,43,Smog/Haze,None,139.71,139.71
2025-12-07 14:08:41,Delhi,Connaught Place,28.63471007384218,77.21887931592448,80,80,Clear,Office Rush,205.35,205.35
2025-11-25 10:34:41,Mumbai,CSMT,18.93569802369014,72.83937387702105,70,35,Clear,None,161.85,242.78
2025-11-25 00:02:41,Bangalore,MG Road,12.980164481158848,77.59696901345909,64,34,Clear,None,193.97,268.13
2025-10-25 17:14:41,Delhi,Gurgaon Cyber Hub,28.489843403756556,77.08568519798725,478,198,Monsoon Rain,Office Rush,208.9,504.32
2025-11-09 00:23:41,Mumbai,Andheri,19.110315653395784,72.86490277257936,83,73,Smog/Haze,None,154.57,154.57
2025-12-11 20:48:41,Bangalore,Indiranagar,12.97361739092081,77.63868961011502,97,51,Clear,None,379.52,532.07
2025-10-26 19:43:41,Bangalore,Indiranagar,12.97448658713951,77.64609281050137,226,139,Monsoon Rain,None,136.67,222.21
2025-11-27 19:42:41,Bangalore,Koramangala,12.93440181230338,77.62669552064195,88,44,Clear,None,118.82,178.22
2025-11-23 06:16:41,Delhi,Gurgaon Cyber Hub,28.48593448515447,77.09445022616008,71,74,Clear,None,146.16,146.16
2025-11-11 23:13:41,Delhi,IGI Airport,28.54954492510511,77.09888745036069,126,80,Monsoon Rain,None,186.87,294.32
2025-10-28 09:58:41,Bangalore,MG Road,12.969624337745769,77.58956889958844,62,31,Clear,None,279.28,418.92
2025-11-28 19:32:41,Delhi,Connaught Place,28.633595934822164,77.21970852693501,149,163,Clear,Office Rush,79.2,79.2
2025-10-27 17:27:41,Mumbai,Andheri,19.10512003566784,72.87155918523118,94,61,Clear,Office Rush,210.9,219.54
2025-11-01 14:50:41,Bangalore,MG Road,12.97848189824817,77.60525077139408,140,61,Monsoon Rain,None,154.99,355.73
2025-11-05 22:15:41,Mumbai,Juhu Beach,19.104604150486594,72.8324515931639,55,41,Clear,None,239.31,239.31
2025-11-24 05:48:41,Bangalore,Koramangala,12.930769283620636,77.6285759223961,54,30,Clear,None,378.03,491.44
2025-10-27 01:42:41,Delhi,Saket,28.527535098086474,77.21849998022418,69,37,Humid,None,113.38,154.74
2025-11-26 18:13:41,Mumbai,Nariman Point,18.92747109004661,72.82470632461248,196,94,Monsoon Rain,None,233.8,487.5
2025-12-09 11:39:41,Bangalore,Indiranagar,12.971920306173713,77.64139351991524,62,33,Smog/Haze,None,225.71,311.2
2025-11-06 02:48:41,Delhi,Noida Sector 18,28.563594172983624,77.32806861423829,98,56,Monsoon Rain,None,226.81,396.93
2025-10-23 08:16:41,Bangalore,Whitefield,12.965246247791702,77.74231394023802,159,157,Clear,None,313.58,313.58
2025-10-13 11:43:41,Mumbai,Andheri,19.10860712777228,72.87045153448422,60,61,Humid,None,338.6,338.6
2025-10-20 23:40:41,Delhi,Saket,28.527883097753133,77.22474402488179,52,54,Clear,None,86.23,86.23
2025-12-07 13:29:41,Delhi,Gurgaon Cyber Hub,28.49695391663945,77.08915275933559,92,84,Clear,None,336.88,336.88
2025-12-11 10:58:41,Delhi,Connaught Place,28.63173103406657,77.21889082883122,63,57,Humid,None,215.86,215.86
2025-10-25 01:19:41,Bangalore,Electronic City,12.841048576603667,77.67550555206917,85,91,Clear,None,191.88,191.88
2025-10-21 15:55:41,Bangalore,Indiranagar,12.97087787622118,77.64350261100799,111,37,Monsoon Rain,Office Rush,334.7,1004.09
2025-10-27 05:09:41,Delhi,Saket,28.528678704418244,77.2151777898031,57,49,Clear,None,78.67,78.67
2025-10-29 20:23:41,Bangalore,MG Road,12.980185298331532,77.59876937399146,143,91,Smog/Haze,Office Rush,316.46,339.07
2025-11-09 10:22:41,Bangalore,Indiranagar,12.974687493090586,77.65292321231172,129,40,Monsoon Rain,None,271.33,875.04
2025-11-25 09:43:41,Mumbai,Andheri,19.11104557520592,72.86853352190712,58,48,Humid,None,355.79,355.79
2025-10-23 12:22:41,Delhi,Connaught Place,28.629600336636035,77.21139461746063,59,56,Clear,None,247.2,247.2
2025-11-20 18:05:41,Mumbai,Nariman Point,18.936904438417866,72.82242748454222,107,75,Humid,None,322.32,322.32
2025-11-13 16:32:41,Bangalore,MG Road,12.980933975037496,77.59287271915422,113,43,Monsoon Rain,None,371.46,976.17
2025-10-22 09:08:41,Bangalore,MG Road,12.983942910527903,77.59955646267545,60,60,Smog/Haze,None,338.39,338.39
2025-11-01 01:08:41,Bangalore,MG Road,12.98499181555012,77.59820456373657,89,93,Clear,Office Rush,311.78,311.78
2025-11-20 07:00:41,Delhi,Connaught Place,28.630642258909795,77.21680833770242,52,52,Clear,None,89.83,89.83
2025-10-26 01:42:41,Mumbai,Juhu Beach,19.09606527250334,72.82558827634311,75,75,Clear,None,266.45,266.45
2025-10-31 18:25:41,Mumbai,Bandra Kurla Complex,19.070468444566846,72.8728957461328,197,112,Clear,None,247.58,311.69
2025-11-11 11:40:41,Bangalore,Whitefield,12.977551681378884,77.74907461893085,252,129,Monsoon Rain,None,90.51,176.81
2025-11-27 02:17:41,Mumbai,Nariman Point,18.925673022833948,72.82268355824671,102,58,Monsoon Rain,None,208.93,367.43
2025-12-08 06:00:41,Mumbai,Nariman Point,18.921562647309933,72.81803863336336,114,45,Monsoon Rain,None,270.41,685.03
2025-12-01 08:21:41,Bangalore,Electronic City,12.841081300749694,77.68925767874472,146,125,Smog/Haze,None,190.92,190.92
2025-10-19 22:58:41,Delhi,Gurgaon Cyber Hub,28.49530394198517,77.08820169533043,82,41,Clear,None,125.46,188.19
2025-12-07 09:41:41,Bangalore,Koramangala,12.934917477370908,77.62690763625169,105,91,Smog/Haze,Office Rush,381.27,381.27
2025-10-23 06:28:41,Delhi,IGI Airport,28.56338157938595,77.09040940981873,60,48,Clear,None,183.4,183.4
2025-11-24 13:54:41,Bangalore,Indiranagar,12.968151234007836,77.64027396082955,57,56,Clear,None,329.77,329.77
2025-11-13 15:09:41,Delhi,Noida Sector 18,28.574990568669815,77.33480667027605,69,49,Clear,Office Rush,303.47,303.47
2025-10-15 16:57:41,Mumbai,CSMT,18.94777131844653,72.83991570477042,70,52,Clear,Office Rush,289.08,289.08
2025-11-05 15:06:41,Bangalore,Koramangala,12.936590681730953,77.62407698970004,45,48,Clear,None,103.98,103.98
2025-10-14 15:56:41,Delhi,Connaught Place,28.636449315468436,77.21207707302989,79,51,Clear,None,227.81,238.98
2025-12-12 04:48:41,Mumbai,Bandra Kurla Complex,19.066763252984927,72.86723455154095,63,47,Smog/Haze,Office Rush,232.38,232.38
2025-10-25 23:41:41,Bangalore,Koramangala,12.935440083458666,77.62759840499325,158,68,Monsoon Rain,None,154.7,359.46
2025-11-02 10:04:41,Bangalore,Electronic City,12.848133803651573,77.67671281534312,304,192,Monsoon Rain,Wedding Season,191.96,303.94
2025-11-20 20:03:41,Delhi,Connaught Place,28.633991065666535,77.21905103462882,99,79,Clear,None,206.46,206.46
2025-12-02 11:32:41,Mumbai,CSMT,18.94661205286316,72.83296588436798,64,45,Humid,None,284.68,284.68
2025-12-10 10:05:41,Delhi,Gurgaon Cyber Hub,28.490412863989604,77.09199032339752,64,64,Clear,None,348.44,348.44
2025-11-19 21:39:41,Mumbai,CSMT,18.939844530489747,72.83602869718291,98,103,Clear,None,179.73,179.73
2025-10-26 14:25:41,Delhi,Saket,28.529934876045324,77.2192713412575,134,75,Monsoon Rain,None,188.38,336.56
2025-10-30 02:53:41,Mumbai,Nariman Point,18.919344755657335,72.8110844516645,53,33,Clear,None,143.35,158.56
2025-10-31 16:23:41,Delhi,Connaught Place,28.636940354627814,77.21444788016177,68,50,Clear,None,85.86,85.86
2025-11-01 19:02:41,Mumbai,CSMT,18.93266222516467,72.83659351020601,121,103,Clear,Wedding Season,94.76,94.76
2025-10-26 18:08:41,Delhi,Gurgaon Cyber Hub,28.48363261361127,77.09300777830656,264,138,Clear,None,317.23,448.26
2025-11-19 05:04:41,Delhi,Gurgaon Cyber Hub,28.501821195325906,77.09757973551244,59,43,Smog/Haze,None,241.03,241.03
2025-11-10 14:18:41,Bangalore,MG Road,12.97633970313725,77.60262358428307,93,42,Monsoon Rain,None,274.48,607.78
2025-10-16 20:29:41,Bangalore,Indiranagar,12.972686971664341,77.64414763257642,144,99,Clear,Office Rush,346.36,346.36
2025-10-25 08:19:41,Mumbai,Andheri,19.11023986414921,72.87339318743237,119,124,Clear,Office Rush,233.36,233.36
2025-11-30 22:33:41,Delhi,Noida Sector 18,28.576076504811407,77.33507290531477,84,73,Clear,None,111.82,111.82
2025-12-07 16:01:41,Bangalore,Electronic City,12.83982826064393,77.67895715532231,160,87,Monsoon Rain,None,305.1,561.1
2025-11-05 17:18:41,Bangalore,Whitefield,12.962901156470673,77.74822080066419,145,93,Humid,None,378.7,401.1
2025-12-11 14:35:41,Delhi,Noida Sector 18,28.569738278824012,77.32936881015632,110,54,Monsoon Rain,None,198.25,403.83
2025-12-03 22:35:41,Mumbai,Bandra Kurla Complex,19.070070347643988,72.87292452527815,71,47,Clear,Office Rush,182.55,184.49
2025-10-19 13:56:41,Delhi,Saket,28.52744861933257,77.21629739570905,139,75,Monsoon Rain,Office Rush,185.8,344.34
2025-10-20 18:03:41,Bangalore,Koramangala,12.937150442760545,77.62621360745621,122,130,Smog/Haze,Office Rush,227.69,227.69
2025-11-07 00:20:41,Delhi,IGI Airport,28.556396075448546,77.09685199737392,110,41,Monsoon Rain,None,88.89,238.49
2025-11-19 05:33:41,Delhi,IGI Airport,28.556928935283675,77.08936961722371,52,48,Clear,None,338.95,338.95
2025-10-26 09:15:41,Mumbai,Juhu Beach,19.099309678815157,72.81858976296292,145,77,Monsoon Rain,None,224.26,422.31
2025-11-29 06:45:41,Bangalore,MG Road,12.96880027749838,77.59424537732026,83,43,Humid,None,170.84,244.34
2025-11-15 05:44:41,Bangalore,MG Road,12.96947847933989,77.60306607215993,81,58,Clear,None,165.68,165.68
2025-11-03 05:57:41,Bangalore,MG Road,12.980740822935108,77.5962030838869,67,45,Clear,Office Rush,243.18,243.18
2025-11-14 10:40:41,Mumbai,Andheri,19.109242970166772,72.87599912405801,64,45,Clear,None,228.69,228.69
2025-12-08 17:20:41,Bangalore,Indiranagar,12.967474555138105,77.64611078801877,72,60,Clear,None,193.04,193.04
2025-10-15 09:14:41,Mumbai,Andheri,19.117943018176415,72.86882750256082,64,44,Clear,None,153.1,153.1
2025-11-15 23:56:41,Mumbai,Nariman Point,18.930889118409542,72.82164993626077,81,66,Clear,Office Rush,188.44,188.44
2025-10-26 13:36:41,Bangalore,Koramangala,12.938114504106899,77.6271184593596,75,70,Clear,None,88.8,88.8
2025-10-23 11:49:41,Mumbai,Bandra Kurla Complex,19.065611968380917,72.87773468158827,54,35,Clear,None,357.56,372.88
2025-11-25 18:22:41,Delhi,Gurgaon Cyber Hub,28.50003130376595,77.08491501330174,227,145,Clear,None,205.62,219.09
2025-11-17 12:14:41,Bangalore,Electronic City,12.837393950636729,77.68127264299561,54,55,Clear,None,87.09,87.09
2025-10-20 21:25:41,Delhi,Gurgaon Cyber Hub,28.489470828341855,77.09556330744421,95,63,Clear,None,193.41,194.95
2025-11-10 06:12:41,Bangalore,Koramangala,12.937748047356067,77.63083000571612,60,60,Clear,None,390.91,390.91
2025-11-01 21:56:41,Delhi,IGI Airport,28.550588032637602,77.09388227192527,129,83,Clear,None,244.56,257.82
2025-11-16 09:57:41,Bangalore,Electronic City,12.836430127075916,77.67242133613325,173,101,Smog/Haze,None,84.45,102.42
2025-10-20 18:10:41,Bangalore,Koramangala,12.942113852232266,77.62027848304845,139,99,Smog/Haze,Office Rush,83.17,83.17
2025-12-05 04:49:41,Mumbai,Andheri,19.115431122344443,72.87376829716251,55,45,Clear,None,297.82,297.82
2025-12-04 20:07:41,Delhi,Noida Sector 18,28.56990330177555,77.3263986409807,94,75,Smog/Haze,None,313.15,313.15
2025-11-13 11:40:41,Delhi,Gurgaon Cyber Hub,28.49294157662265,77.0948672411194,88,40,Monsoon Rain,None,306.7,674.75
2025-10-26 04:20:41,Bangalore,Electronic City,12.842124612717653,77.68879251395757,68,69,Clear,None,294.57,294.57
2025-12-06 14:24:41,Bangalore,Indiranagar,12.97116060582003,77.64368313742344,128,46,Monsoon Rain,None,105.17,292.64
2025-10-25 08:02:41,Mumbai,Andheri,19.114269360129683,72.87589522230734,76,80,Clear,None,132.44,132.44
2025-11-29 07:59:41,Bangalore,Electronic City,12.85155514934816,77.68782576698686,70,73,Clear,None,264.14,264.14
2025-12-06 02:58:41,Bangalore,Indiranagar,12.974719271488528,77.63624075483423,147,59,Monsoon Rain,None,274.37,683.59
2025-10-25 17:41:41,Bangalore,Indiranagar,12.966894121664712,77.64038009677155,84,45,Clear,None,105.44,144.1
2025-11-03 05:39:41,Bangalore,MG Road,12.965461030265706,77.59861331115098,52,43,Clear,None,209.1,209.1
2025-12-04 01:38:41,Bangalore,MG Road,12.977372546340568,77.60074475105448,63,35,Clear,None,307.28,399.46
2025-10-22 13:28:41,Bangalore,Electronic City,12.8418475196688,77.6820862129278,61,56,Clear,None,246.93,246.93
2025-12-06 05:21:41,Delhi,Gurgaon Cyber Hub,28.48974490635957,77.09109213478699,135,85,Monsoon Rain,None,324.47,515.34
2025-10-25 16:37:41,Delhi,Gurgaon Cyber Hub,28.499995724759454,77.09169125531311,74,74,Smog/Haze,None,76.16,76.16
2025-11-05 20:58:41,Mumbai,CSMT,18.94828795694492,72.83748981724258,173,96,Monsoon Rain,None,236.68,426.52
2025-10-18 00:56:41,Mumbai,CSMT,18.93867378797381,72.83706693250514,77,40,Clear,None,183.17,261.02
2025-10-16 18:24:41,Delhi,Connaught Place,28.63626749708543,77.22264912937601,112,100,Humid,None,137.92,137.92
2025-11-03 14:57:41,Delhi,IGI Airport,28.55858066510606,77.09286305583035,78,45,Clear,None,155.97,192.37
2025-10-29 21:40:41,Delhi,Connaught Place,28.632941657868844,77.21080973782406,86,54,Clear,None,77.29,84.45
2025-11-02 11:33:41,Mumbai,Nariman Point,18.927162080923,72.82774669472582,135,69,Monsoon Rain,None,111.31,217.77
2025-12-09 22:58:41,Delhi,Connaught Place,28.636793050459804,77.21353918768182,53,42,Clear,None,130.84,130.84
2025-11-07 14:52:41,Delhi,IGI Airport,28.550339998591227,77.09423296587701,79,81,Clear,None,82.75,82.75
2025-11-21 09:09:41,Delhi,Connaught Place,28.62972185214259,77.21404904441053,55,53,Clear,None,240.63,240.63
2025-11-10 23:46:41,Delhi,Gurgaon Cyber Hub,28.493731188939172,77.08205833854286,41,34,Smog/Haze,None,305.04,305.04
2025-12-05 05:16:41,Bangalore,Indiranagar,12.969787064684628,77.63825098793862,48,40,Humid,None,378.48,378.48
2025-11-19 18:05:41,Bangalore,Indiranagar,12.968889152455668,77.6418172652796,86,61,Clear,None,359.95,359.95
2025-10-15 18:17:41,Bangalore,Whitefield,12.971748684594978,77.74864004017682,214,109,Clear,None,104.26,152.56
2025-11-24 16:01:41,Mumbai,Juhu Beach,19.095289862858213,72.82446343186764,66,60,Smog/Haze,None,88.64,88.64
2025-12-05 01:54:41,Delhi,Gurgaon Cyber Hub,28.49033743595387,77.09080451605868,56,48,Clear,None,281.98,281.98
2025-10-22 12:11:41,Mumbai,Bandra Kurla Complex,19.061149634845012,72.86912769148063,61,34,Clear,None,357.54,462.7
2025-11-08 13:41:41,Mumbai,Juhu Beach,19.099789927687404,72.82587105198404,73,39,Clear,None,303.41,416.22
2025-12-04 23:38:41,Bangalore,Whitefield,12.968231954705566,77.75401874953702,55,37,Smog/Haze,None,325.37,325.37
2025-10-30 13:39:41,Mumbai,Nariman Point,18.92775345322235,72.82458706405588,62,42,Smog/Haze,None,218.46,218.46
2025-11-25 16:09:41,Mumbai,Nariman Point,18.92806703548852,72.82298905929355,57,51,Clear,None,184.01,184.01
2025-11-19 05:43:41,Mumbai,Nariman Point,18.940762175390514,72.82823890942113,71,62,Clear,None,189.25,189.25
2025-11-17 13:48:41,Delhi,Noida Sector 18,28.571848531284317,77.33119096894025,73,70,Clear,None,97.55,97.55
2025-11-12 20:12:41,Delhi,Connaught Place,28.627554665925583,77.21762117234718,103,94,Smog/Haze,None,263.92,263.92
2025-12-05 03:40:41,Mumbai,Andheri,19.11448308826793,72.87108623410512,53,38,Clear,None,205.98,205.98
2025-11-26 05:04:41,Delhi,Connaught Place,28.630130395247267,77.22804434304037,57,34,Clear,IPL Match,318.62,629.74
2025-11-11 20:14:41,Bangalore,Whitefield,12.963344839969517,77.75819950325065,773,298,Monsoon Rain,IPL Match,341.77,1159.94
2025-10-24 19:14:41,Delhi,Gurgaon Cyber Hub,28.491511284219804,77.09062716723966,584,396,Smog/Haze,Diwali Rush,192.9,192.9
2025-11-30 09:52:41,Bangalore,MG Road,12.970652327757989,77.59303046878625,145,60,Monsoon Rain,None,386.31,933.58
2025-12-08 14:54:41,Mumbai,Nariman Point,18.924977388819258,72.81410628931529,63,49,Humid,Office Rush,315.75,315.75
2025-10-18 11:48:41,Mumbai,CSMT,18.94023521218958,72.83411500134008,92,84,Smog/Haze,None,175.91,175.91
2025-10-19 09:13:41,Delhi,Gurgaon Cyber Hub,28.492404251291457,77.0897055592314,142,44,Monsoon Rain,None,219.47,708.3
2025-11-02 12:09:41,Delhi,Connaught Place,28.627439577986525,77.21554409146857,76,52,Clear,None,87.96,87.96
2025-10-15 08:16:41,Bangalore,Electronic City,12.849496738748773,77.67578718425662,242,83,Monsoon Rain,None,85.07,248.02
2025-11-09 00:46:41,Delhi,Gurgaon Cyber Hub,28.502199292949832,77.09145911947101,84,85,Clear,None,113.16,113.16
2025-12-07 08:21:41,Bangalore,Whitefield,12.966276080750681,77.7594364798186,178,135,Clear,None,113.61,113.61
2025-12-02 07:03:41,Mumbai,Nariman Point,18.92642163514214,72.81270512196241,47,43,Humid,None,189.0,189.0
2025-11-28 11:34:41,Delhi,Saket,28.522454227475908,77.22580841652862,66,44,Smog/Haze,None,250.45,250.45
2025-11-28 22:34:41,Delhi,IGI Airport,28.556540269535077,77.09663439169522,62,58,Smog/Haze,None,227.7,227.7
2025-12-04 09:13:41,Mumbai,Andheri,19.11201534341108,72.87286285940542,114,54,Monsoon Rain,IPL Match,324.7,945.25
2025-10-23 00:26:41,Bangalore,Whitefield,12.973615628809116,77.75378989951982,50,27,Clear,None,109.56,148.11
2025-11-16 23:25:41,Mumbai,Nariman Point,18.9312681989865,72.8254246420555,73,75,Clear,None,284.44,284.44
2025-11-12 16:09:41,Delhi,Connaught Place,28.62796954079501,77.21323448273745,109,36,Monsoon Rain,Wedding Season,169.1,511.99
2025-12-11 06:41:41,Mumbai,CSMT,18.94233057031554,72.84233514130281,60,45,Clear,None,357.38,357.38
2025-11-25 01:31:41,Bangalore,Whitefield,12.970298319025673,77.7407715678136,66,68,Clear,IPL Match,267.28,481.1
2025-12-03 01:05:41,Mumbai,CSMT,18.937959509272435,72.84140974231008,56,48,Clear,None,156.48,156.48
2025-11-17 07:29:41,Mumbai,Nariman Point,18.928160395233082,72.82151039939046,77,44,Clear,None,341.2,426.5
2025-11-16 04:46:41,Mumbai,Juhu Beach,19.097856654145925,72.8262890145048,74,41,Clear,None,275.67,359.71
2025-10-18 01:48:41,Bangalore,Electronic City,12.844704691706383,77.66762886977521,89,62,Clear,None,81.03,81.03
2025-11-14 09:47:41,Mumbai,Juhu Beach,19.1002883006644,72.82877926179692,51,28,Clear,None,105.46,139.36
2025-11-16 08:03:41,Bangalore,Electronic City,12.834985766045635,77.67939276432418,196,172,Clear,None,367.77,367.77
2025-12-01 23:00:41,Delhi,Saket,28.52879668939994,77.22104625028979,70,54,Clear,None,282.8,282.8
2025-11-25 12:54:41,Mumbai,Nariman Point,18.922242305310853,72.81847163296551,53,33,Clear,None,295.83,327.2
2025-11-28 12:06:41,Delhi,Connaught Place,28.6263862198471,77.22004645280343,64,39,Clear,None,287.42,327.95
2025-10-14 08:01:41,Mumbai,Nariman Point,18.928819646421292,72.83139223172567,52,27,Clear,None,176.27,251.35
2025-11-28 10:51:41,Delhi,Saket,28.522248299548583,77.21945452057929,54,49,Clear,None,110.78,110.78
2025-11-06 18:23:41,Delhi,Saket,28.526439354413736,77.21894106151268,180,72,Monsoon Rain,Wedding Season,186.12,465.31
2025-12-04 11:01:41,Delhi,Noida Sector 18,28.573204644623324,77.32228310624696,54,57,Clear,None,132.95,132.95
2025-11-15 03:13:41,Bangalore,Electronic City,12.846077979784653,77.68204697350721,67,72,Clear,None,138.97,138.97
2025-11-18 01:29:41,Bangalore,Whitefield,12.975210601179512,77.74959767633001,72,43,Smog/Haze,None,80.58,94.64
2025-11-29 02:50:41,Bangalore,Indiranagar,12.97507576176373,77.64815137655765,85,78,Clear,None,388.77,388.77
2025-11-04 09:45:41,Delhi,IGI Airport,28.553598887230923,77.10112571092486,123,75,Monsoon Rain,None,339.4,556.61
2025-12-10 15:50:41,Mumbai,Andheri,19.119318185745264,72.86700097401034,63,48,Clear,None,139.91,139.91
2025-11-11 22:20:41,Mumbai,Juhu Beach,19.109045894919763,72.82277381172395,68,71,Clear,None,264.52,264.52
2025-10-29 20:50:41,Mumbai,Juhu Beach,19.10506126871836,72.83043994963143,102,106,Clear,None,227.89,227.89
